date,symbol,expiry,strike,option_type,open,high,low,close,settle_price,underlying_price,open_interest,oi_change,volume
2025-05-28,NIFTY,2025-06-26,21450.0,CE,0.0,0.0,0.0,3515.6,3411.65,24752.45,1575.0,0.0,0.0
2025-05-28,NIFTY,2025-06-26,18000.0,CE,6850.0,6856.95,6800.0,6800.25,6800.25,24752.45,89875.0,375.0,18.0
2025-05-28,NIFTY,2025-06-19,26150.0,CE,0.0,0.0,0.0,212.65,61.75,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,25750.0,CE,137.25,137.3,100.0,100.0,100.0,24752.45,600.0,300.0,7.0
2025-05-28,NIFTY,2025-06-19,24500.0,CE,681.7,707.3,600.35,602.95,602.95,24752.45,9375.0,4575.0,85.0
2025-05-28,NIFTY,2025-06-19,24450.0,CE,0.0,0.0,0.0,804.05,646.6,24752.45,75.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,23250.0,CE,0.0,0.0,0.0,1999.75,1618.55,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-12,26000.0,CE,51.85,57.95,33.6,34.9,34.9,24752.45,435150.0,109275.0,14127.0
2025-05-28,NIFTY,2025-06-12,25650.0,CE,114.35,119.1,76.95,78.6,78.6,24752.45,20100.0,11400.0,314.0
2025-05-28,NIFTY,2025-06-12,25100.0,CE,277.9,313.0,220.6,226.05,226.05,24752.45,138675.0,36750.0,2571.0
2025-05-28,NIFTY,2025-06-12,25050.0,CE,298.05,330.1,241.45,246.95,246.95,24752.45,20250.0,4650.0,378.0
2025-05-28,NIFTY,2025-06-12,24400.0,CE,675.95,718.2,585.0,596.05,596.05,24752.45,5550.0,-525.0,149.0
2025-05-28,NIFTY,2025-06-12,22700.0,CE,0.0,0.0,0.0,2217.0,2113.65,24752.45,150.0,0.0,0.0
2025-05-28,NIFTY,2025-06-12,22450.0,CE,0.0,0.0,0.0,2462.55,2362.0,24752.45,225.0,0.0,0.0
2025-05-28,NIFTY,2025-06-12,22250.0,CE,0.0,0.0,0.0,2687.55,2561.15,24752.45,75.0,0.0,0.0
2025-05-28,NIFTY,2025-06-05,26400.0,CE,5.0,5.85,3.15,3.65,3.65,24752.45,1602975.0,346350.0,47497.0
2025-05-28,NIFTY,2025-06-05,26200.0,CE,11.5,12.9,5.8,6.15,6.15,24752.45,1349700.0,658875.0,60059.0
2025-05-28,NIFTY,2025-06-05,25950.0,CE,25.0,29.95,13.0,13.75,13.75,24752.45,220800.0,115275.0,17445.0
2025-05-28,NIFTY,2025-06-05,25900.0,CE,30.0,34.35,14.95,15.9,15.9,24752.45,1187175.0,786675.0,58305.0
2025-05-28,NIFTY,2025-06-05,24850.0,CE,305.05,347.0,221.0,230.75,230.75,24752.45,607650.0,270525.0,33320.0
2025-05-28,NIFTY,2025-06-05,23950.0,CE,888.0,888.0,877.85,877.85,862.75,24752.45,1800.0,0.0,2.0
2025-05-28,NIFTY,2025-06-19,23450.0,PE,0.0,0.0,0.0,55.4,41.8,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,23550.0,PE,0.0,0.0,0.0,65.55,51.75,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,24200.0,PE,198.0,205.0,172.55,183.35,183.35,24752.45,2775.0,525.0,13.0
2025-05-28,NIFTY,2025-06-19,24500.0,PE,267.0,296.95,253.2,271.6,271.6,24752.45,18600.0,-4800.0,620.0
2025-05-28,NIFTY,2025-06-19,24950.0,PE,443.0,443.0,443.0,443.0,475.6,24752.45,3300.0,150.0,2.0
2025-05-28,NIFTY,2025-06-19,25250.0,PE,0.0,0.0,0.0,558.05,655.25,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,26400.0,PE,0.0,0.0,0.0,1326.5,1584.55,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-26,18000.0,PE,3.55,4.1,3.5,3.6,3.6,24752.45,409800.0,-825.0,321.0
2025-05-28,NIFTY,2025-06-26,20600.0,PE,7.3,7.55,7.3,7.55,0.05,24752.45,2025.0,525.0,9.0
2025-05-28,NIFTY,2025-06-26,23550.0,PE,103.9,115.75,93.0,99.6,99.6,24752.45,20325.0,5325.0,463.0
2025-05-28,NIFTY,2025-06-26,23600.0,PE,106.0,121.75,97.8,104.95,104.95,24752.45,208425.0,80325.0,3592.0
2025-05-28,NIFTY,2025-06-26,24850.0,PE,433.55,477.5,420.0,450.55,450.55,24752.45,192825.0,8175.0,2052.0
2025-05-28,NIFTY,2025-06-26,25300.0,PE,651.45,725.0,641.5,694.7,694.7,24752.45,93225.0,8775.0,1393.0
2025-05-28,NIFTY,2025-06-05,23600.0,CE,1270.0,1275.0,1175.0,1182.15,1182.15,24752.45,19275.0,16500.0,226.0
2025-05-28,NIFTY,2025-06-05,23500.0,CE,1360.0,1410.0,1272.55,1289.2,1289.2,24752.45,59250.0,38925.0,602.0
2025-05-28,NIFTY,2025-06-05,23050.0,CE,1732.25,1732.25,1732.25,1732.25,1732.25,24752.45,900.0,75.0,1.0
2025-05-28,NIFTY,2025-06-05,22850.0,CE,1928.75,1928.75,1926.45,1927.35,1927.35,24752.45,975.0,225.0,3.0
2025-05-28,NIFTY,2025-06-05,22750.0,CE,2016.2,2089.65,2016.2,2059.25,2034.45,24752.45,825.0,0.0,4.0
2025-05-28,NIFTY,2025-06-05,22250.0,CE,2550.0,2590.0,2532.1,2576.0,2533.65,24752.45,7575.0,7125.0,138.0
2025-05-28,NIFTY,2025-05-29,24700.0,CE,250.15,313.15,130.0,146.4,146.4,24752.45,3687525.0,795750.0,1051657.0
2025-05-28,NIFTY,2025-05-29,24600.0,CE,334.6,379.0,195.85,212.55,212.55,24752.45,1934475.0,-110175.0,240079.0
2025-05-28,NIFTY,2025-05-29,24150.0,CE,702.65,750.35,604.15,617.1,617.1,24752.45,31500.0,-10725.0,447.0
2025-05-28,NIFTY,2025-05-29,23950.0,CE,916.85,920.0,806.45,818.45,818.45,24752.45,19650.0,-2550.0,98.0
2025-05-28,NIFTY,2025-05-29,22500.0,CE,2325.0,2387.6,2246.9,2270.25,2270.25,24752.45,384825.0,-95625.0,1911.0
2025-05-28,NIFTY,2025-05-29,22400.0,CE,2467.0,2474.45,2370.0,2415.75,2356.4,24752.45,14625.0,-4575.0,90.0
2025-05-28,NIFTY,2025-05-29,22250.0,CE,2572.55,2585.15,2572.55,2577.95,2506.35,24752.45,3150.0,0.0,4.0
2025-05-28,NIFTY,2025-05-29,21100.0,CE,0.0,0.0,0.0,3573.1,3656.15,24752.45,4200.0,0.0,0.0
2025-05-28,NIFTY,2025-05-29,20400.0,CE,0.0,0.0,0.0,4590.0,4356.05,24752.45,1425.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,23600.0,PE,0.0,0.0,0.0,160.95,111.85,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,24100.0,PE,0.0,0.0,0.0,292.6,221.6,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,24350.0,PE,0.0,0.0,0.0,381.35,299.55,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,24400.0,PE,311.5,326.0,307.7,315.0,317.15,24752.45,375.0,375.0,6.0
2025-05-28,NIFTY,2025-07-03,25250.0,PE,0.0,0.0,0.0,838.2,726.2,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,25500.0,PE,0.0,0.0,0.0,1002.3,885.5,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,25650.0,PE,0.0,0.0,0.0,1107.8,988.8,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,25800.0,PE,0.0,0.0,0.0,1219.35,1098.65,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,25900.0,PE,0.0,0.0,0.0,1294.6,1173.2,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,26400.0,PE,0.0,0.0,0.0,1702.1,1579.55,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,26600.0,PE,0.0,0.0,0.0,1875.65,1753.6,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-31,22600.0,PE,91.45,96.5,88.05,92.3,92.3,24752.45,55800.0,-525.0,7.0
2025-05-28,NIFTY,2025-07-31,22750.0,PE,0.0,0.0,0.0,105.45,75.9,24752.45,1725.0,0.0,0.0
2025-05-28,NIFTY,2025-07-31,23100.0,PE,145.0,148.8,135.35,142.1,142.1,24752.45,84525.0,8250.0,181.0
2025-05-28,NIFTY,2025-07-31,23450.0,PE,0.0,0.0,0.0,182.3,175.55,24752.45,1425.0,0.0,0.0
2025-05-28,NIFTY,2025-07-31,25300.0,PE,790.0,810.85,770.75,791.0,791.0,24752.45,18600.0,-75.0,51.0
2025-05-28,NIFTY,2025-07-31,26450.0,PE,0.0,0.0,0.0,1487.9,1635.55,24752.45,525.0,0.0,0.0
2025-05-28,NIFTY,2025-07-31,26800.0,PE,1850.0,1850.0,1850.0,1850.0,1915.65,24752.45,1725.0,0.0,1.0
2025-05-28,NIFTY,2025-09-25,23000.0,PE,208.4,215.95,201.05,207.55,207.55,24752.45,585600.0,-675.0,566.0
2025-05-28,NIFTY,2025-12-24,23000.0,PE,319.55,322.9,308.75,314.45,314.45,24752.45,1503450.0,3000.0,1624.0
2025-05-28,NIFTY,2026-03-26,27000.0,PE,0.0,0.0,0.0,2406.7,2024.4,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2026-06-25,25000.0,PE,0.0,0.0,0.0,895.0,1090.75,24752.45,1200.0,0.0,0.0
2025-05-28,NIFTY,2026-12-31,16000.0,PE,0.0,0.0,0.0,23.3,9.3,24752.45,2425.0,0.0,0.0
2025-05-28,NIFTY,2026-12-31,26000.0,PE,1310.05,1366.0,1310.05,1313.0,1497.35,24752.45,11300.0,525.0,15.0
2025-05-28,NIFTY,2027-06-24,18000.0,PE,0.0,0.0,0.0,48.55,67.35,24752.45,25.0,0.0,0.0
2025-05-28,NIFTY,2027-06-24,24000.0,PE,0.0,0.0,0.0,5056.2,854.25,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2027-06-24,30000.0,PE,0.0,0.0,0.0,4562.55,3299.05,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2027-12-30,22000.0,PE,0.0,0.0,0.0,485.7,468.05,24752.45,100.0,0.0,0.0
2025-05-28,NIFTY,2027-12-30,23000.0,PE,0.0,0.0,0.0,700.05,643.7,24752.45,2025.0,0.0,0.0
2025-05-28,NIFTY,2028-06-29,28000.0,PE,0.0,0.0,0.0,3161.35,2027.3,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2028-12-28,30000.0,PE,0.0,0.0,0.0,2352.75,2651.6,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2029-06-28,17000.0,PE,0.0,0.0,0.0,79.3,81.6,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2029-06-28,29000.0,PE,0.0,0.0,0.0,1746.95,2123.75,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,25900.0,CE,104.9,111.0,73.0,73.15,73.15,24752.45,5175.0,150.0,99.0
2025-05-28,NIFTY,2029-12-27,24000.0,PE,0.0,0.0,0.0,625.5,781.6,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-05-29,23100.0,PE,1.15,1.65,0.45,0.6,0.6,24752.45,879525.0,-40350.0,46021.0
2025-05-28,NIFTY,2025-05-29,22400.0,PE,1.05,1.5,0.35,0.45,0.45,24752.45,177900.0,-18825.0,14488.0
2025-05-28,NIFTY,2025-05-29,22300.0,PE,1.15,1.6,0.25,0.35,0.35,24752.45,248400.0,-22650.0,16064.0
2025-05-28,NIFTY,2025-05-29,21600.0,PE,0.7,1.1,0.25,0.35,0.35,24752.45,107475.0,-3225.0,6762.0
2025-05-28,NIFTY,2025-05-29,20450.0,PE,0.5,0.55,0.15,0.2,0.2,24752.45,469725.0,315450.0,21397.0
2025-05-28,NIFTY,2029-12-27,29000.0,CE,0.0,0.0,0.0,5305.8,5338.55,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2029-12-27,22000.0,CE,0.0,0.0,0.0,8865.25,8992.0,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2029-12-27,21000.0,CE,0.0,0.0,0.0,9463.95,9613.8,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2029-06-28,26000.0,CE,0.0,0.0,0.0,7052.2,6162.1,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2028-12-28,24000.0,CE,0.0,0.0,0.0,5850.3,6660.6,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2027-12-30,29000.0,CE,0.0,0.0,0.0,1932.55,2905.95,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2027-06-24,27000.0,CE,0.0,0.0,0.0,1932.5,3065.1,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2027-06-24,18000.0,CE,0.0,0.0,0.0,4066.45,9128.95,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2027-06-24,17000.0,CE,0.0,0.0,0.0,4464.7,9969.35,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2027-12-30,26000.0,PE,0.0,0.0,0.0,1951.6,1416.1,24752.45,75.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,23600.0,CE,0.0,0.0,0.0,1684.15,1300.7,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,23450.0,CE,0.0,0.0,0.0,1817.45,1434.55,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-12,26400.0,CE,17.4,17.4,12.1,12.7,12.7,24752.45,28200.0,8625.0,1315.0
2025-05-28,NIFTY,2025-06-12,26200.0,CE,28.0,34.35,20.0,20.9,20.9,24752.45,207900.0,72525.0,6606.0
2025-05-28,NIFTY,2025-06-12,24900.0,CE,430.0,430.1,300.0,307.35,307.35,24752.45,137325.0,45525.0,3211.0
2025-05-28,NIFTY,2025-06-12,24350.0,CE,674.0,693.0,667.2,684.0,627.45,24752.45,600.0,150.0,15.0
2025-05-28,NIFTY,2025-06-12,22950.0,CE,1864.05,1864.05,1864.05,1864.05,1864.05,24752.45,375.0,75.0,1.0
2025-05-28,NIFTY,2025-06-05,25450.0,CE,101.0,112.45,52.65,57.85,57.85,24752.45,216675.0,75600.0,13573.0
2025-05-28,NIFTY,2025-06-05,24550.0,CE,460.2,527.0,381.45,390.05,390.05,24752.45,38625.0,12375.0,1752.0
2025-05-28,NIFTY,2025-06-05,24350.0,CE,622.95,669.0,525.2,528.35,528.35,24752.45,22500.0,5625.0,213.0
2025-05-28,NIFTY,2025-06-05,23800.0,CE,1030.0,1066.15,992.55,1003.95,1003.95,24752.45,27900.0,9825.0,153.0
2025-05-28,NIFTY,2025-06-05,23200.0,CE,1630.05,1630.05,1571.6,1585.0,1585.0,24752.45,1350.0,825.0,17.0
2025-05-28,NIFTY,2025-05-29,23450.0,CE,1358.0,1370.9,1319.25,1319.25,1319.25,24752.45,8175.0,-1725.0,35.0
2025-05-28,NIFTY,2025-05-29,23200.0,CE,1661.15,1661.15,1554.2,1568.75,1568.75,24752.45,102675.0,-14775.0,646.0
2025-05-28,NIFTY,2025-05-29,22700.0,CE,2121.95,2155.9,2047.65,2068.7,2068.7,24752.45,222450.0,-20850.0,540.0
2025-05-28,NIFTY,2025-07-31,25550.0,CE,425.0,435.95,399.8,399.8,399.8,24752.45,825.0,0.0,15.0
2025-05-28,NIFTY,2025-07-31,26150.0,CE,235.05,243.95,223.85,230.0,313.9,24752.45,900.0,0.0,5.0
2025-05-28,NIFTY,2025-07-31,26750.0,CE,0.0,0.0,0.0,220.1,185.8,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-09-25,19000.0,CE,0.0,0.0,0.0,8559.0,6162.85,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-09-25,25000.0,CE,998.1,1032.4,954.5,972.7,972.7,24752.45,532050.0,-14025.0,1088.0
2025-05-28,NIFTY,2025-12-24,26000.0,CE,952.0,955.05,870.05,890.35,890.35,24752.45,1427775.0,17075.0,1531.0
2025-05-28,NIFTY,2026-03-26,17000.0,CE,0.0,0.0,0.0,7789.5,8661.75,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2026-03-26,24000.0,CE,0.0,0.0,0.0,2170.1,2727.25,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2026-06-25,19000.0,CE,0.0,0.0,0.0,5792.0,7106.2,24752.45,100.0,0.0,0.0
2025-05-28,NIFTY,2027-06-24,20000.0,CE,0.0,0.0,0.0,3367.05,7509.85,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2027-06-24,21000.0,CE,0.0,0.0,0.0,3061.8,6743.35,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2028-06-29,27000.0,CE,0.0,0.0,0.0,2885.15,4423.15,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2028-12-28,22000.0,CE,0.0,0.0,0.0,6932.45,7892.05,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2029-12-27,23000.0,CE,0.0,0.0,0.0,8286.75,8393.1,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-05-29,22650.0,PE,1.85,1.85,0.3,0.45,0.45,24752.45,91800.0,24600.0,12864.0
2025-05-28,NIFTY,2025-05-29,26600.0,PE,1849.0,1849.0,1839.0,1839.0,1839.0,24752.45,2400.0,-75.0,2.0
2025-05-28,NIFTY,2025-06-05,22500.0,PE,3.3,3.45,2.3,2.45,2.45,24752.45,879225.0,375750.0,28410.0
2025-05-28,NIFTY,2025-06-05,22950.0,PE,7.65,7.65,3.8,4.1,4.1,24752.45,32100.0,11325.0,1218.0
2025-05-28,NIFTY,2025-06-05,23250.0,PE,12.65,13.05,5.7,6.85,6.85,24752.45,83400.0,54300.0,3203.0
2025-05-28,NIFTY,2025-06-05,24350.0,PE,139.65,147.85,88.1,103.8,103.8,24752.45,150375.0,64950.0,11004.0
2025-05-28,NIFTY,2025-06-05,25450.0,PE,745.0,745.0,674.0,728.65,728.65,24752.45,7050.0,450.0,81.0
2025-05-28,NIFTY,2025-06-05,25650.0,PE,881.65,883.2,881.65,881.95,889.55,24752.45,6375.0,225.0,3.0
2025-05-28,NIFTY,2025-06-05,26200.0,PE,1353.8,1430.0,1353.8,1415.0,1415.0,24752.45,8100.0,2100.0,40.0
2025-05-28,NIFTY,2025-06-12,22450.0,PE,0.0,0.0,0.0,9.5,0.55,24752.45,1275.0,0.0,0.0
2025-05-28,NIFTY,2025-06-12,22800.0,PE,14.0,15.0,8.65,9.65,9.65,24752.45,47625.0,22200.0,460.0
2025-05-28,NIFTY,2025-06-12,24050.0,PE,124.0,125.0,93.65,105.45,105.45,24752.45,7425.0,6075.0,114.0
2025-05-28,NIFTY,2025-06-12,24550.0,PE,261.4,288.75,222.9,244.6,244.6,24752.45,11850.0,5025.0,275.0
2025-05-28,NIFTY,2025-06-12,25100.0,PE,518.95,553.0,479.6,519.25,519.25,24752.45,16275.0,450.0,673.0
2025-05-28,NIFTY,2025-06-12,25350.0,PE,665.65,665.65,665.65,665.65,679.55,24752.45,5475.0,75.0,1.0
2025-05-28,NIFTY,2025-06-12,26250.0,PE,1455.65,1456.0,1455.35,1455.65,1455.65,24752.45,675.0,375.0,5.0
2025-05-28,NIFTY,2025-06-12,26300.0,PE,1507.05,1507.7,1507.05,1507.35,1507.35,24752.45,525.0,300.0,4.0
2025-05-28,NIFTY,2025-06-12,26650.0,PE,1844.85,1844.85,1844.85,1844.85,1844.85,24752.45,750.0,75.0,1.0
2025-05-28,NIFTY,2025-06-19,23950.0,PE,0.0,0.0,0.0,121.85,112.2,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,24000.0,PE,135.2,154.0,127.05,137.3,137.3,24752.45,23325.0,-3075.0,459.0
2025-05-28,NIFTY,2025-06-19,24300.0,PE,210.9,231.65,200.0,212.8,212.8,24752.45,6525.0,675.0,45.0
2025-05-28,NIFTY,2025-06-19,24850.0,PE,406.5,441.05,396.7,420.8,420.8,24752.45,2925.0,975.0,39.0
2025-05-28,NIFTY,2025-06-19,25500.0,PE,0.0,0.0,0.0,749.7,828.4,24752.45,75.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,26100.0,PE,0.0,0.0,0.0,1094.95,1314.6,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,26700.0,PE,0.0,0.0,0.0,1574.85,1865.85,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-26,21300.0,PE,11.6,11.6,8.55,8.95,8.95,24752.45,4125.0,-1350.0,124.0
2025-05-28,NIFTY,2025-06-26,21350.0,PE,11.9,12.05,8.7,8.7,8.7,24752.45,7425.0,825.0,115.0
2025-05-28,NIFTY,2025-06-26,22000.0,PE,22.15,23.35,15.0,16.6,16.6,24752.45,2701200.0,299925.0,16266.0
2025-05-28,NIFTY,2025-06-26,22400.0,PE,30.85,31.75,23.4,24.5,24.5,24752.45,94200.0,-11025.0,3149.0
2025-05-28,NIFTY,2025-06-26,22750.0,PE,44.0,44.0,35.15,38.65,38.65,24752.45,15225.0,450.0,106.0
2025-05-28,NIFTY,2025-06-26,22950.0,PE,55.8,56.9,45.75,49.55,49.55,24752.45,27225.0,1350.0,319.0
2025-05-28,NIFTY,2025-06-26,23050.0,PE,61.8,62.25,51.6,55.7,55.7,24752.45,24300.0,1875.0,230.0
2025-05-28,NIFTY,2025-06-26,23700.0,PE,119.5,138.25,112.2,120.15,120.15,24752.45,137400.0,13350.0,1709.0
2025-05-28,NIFTY,2025-06-26,23900.0,PE,150.2,174.0,143.8,154.0,154.0,24752.45,156300.0,27975.0,2219.0
2025-05-28,NIFTY,2025-06-26,24650.0,PE,369.95,389.0,344.3,366.25,366.25,24752.45,39225.0,4200.0,318.0
2025-05-28,NIFTY,2025-06-26,25550.0,PE,860.0,881.45,804.0,857.8,857.8,24752.45,27150.0,975.0,58.0
2025-05-28,NIFTY,2025-07-03,23800.0,PE,0.0,0.0,0.0,206.85,149.15,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-03,24250.0,PE,257.75,275.8,256.85,264.15,264.15,24752.45,525.0,525.0,18.0
2025-05-28,NIFTY,2025-07-03,25000.0,PE,543.9,580.0,524.25,556.35,556.35,24752.45,11400.0,-4575.0,400.0
2025-05-28,NIFTY,2025-07-31,22700.0,PE,104.2,108.0,85.0,102.4,102.4,24752.45,112200.0,2025.0,40.0
2025-05-28,NIFTY,2025-07-31,23850.0,PE,257.4,257.4,257.4,257.4,266.4,24752.45,5475.0,0.0,1.0
2025-05-28,NIFTY,2025-07-31,24200.0,PE,364.6,364.6,334.3,346.8,346.8,24752.45,18300.0,750.0,40.0
2025-05-28,NIFTY,2025-07-31,24750.0,PE,536.85,536.85,536.85,536.85,536.85,24752.45,2250.0,0.0,1.0
2025-05-28,NIFTY,2025-07-31,25650.0,PE,997.7,998.4,997.7,998.15,998.15,24752.45,525.0,300.0,5.0
2025-05-28,NIFTY,2025-07-31,26050.0,PE,1266.85,1266.85,1266.85,1266.85,1266.85,24752.45,1050.0,75.0,1.0
2025-05-28,NIFTY,2025-07-31,26100.0,PE,1303.7,1303.7,1303.7,1303.7,1303.7,24752.45,1050.0,75.0,1.0
2025-05-28,NIFTY,2025-07-31,26550.0,PE,0.0,0.0,0.0,1566.35,1713.85,24752.45,975.0,0.0,0.0
2025-05-28,NIFTY,2025-07-31,26750.0,PE,0.0,0.0,0.0,1728.55,1874.65,24752.45,375.0,0.0,0.0
2025-05-28,NIFTY,2025-09-25,19000.0,PE,23.2,27.0,23.15,25.85,25.85,24752.45,110550.0,3300.0,151.0
2025-05-28,NIFTY,2025-12-24,20000.0,PE,86.0,89.0,83.0,84.45,84.45,24752.45,738350.0,16500.0,782.0
2025-05-28,NIFTY,2025-12-24,25000.0,PE,748.95,794.9,740.0,769.6,769.6,24752.45,1533950.0,6600.0,1472.0
2025-05-28,NIFTY,2025-07-31,25600.0,CE,417.7,417.7,370.85,377.95,377.95,24752.45,4425.0,75.0,31.0
2025-05-28,NIFTY,2026-03-26,20000.0,PE,0.0,0.0,0.0,95.7,64.1,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2026-12-31,21000.0,PE,355.0,364.15,345.0,364.15,364.15,24752.45,6725.0,-375.0,6.0
2025-05-28,NIFTY,2027-12-30,25000.0,PE,0.0,0.0,0.0,1546.4,1116.4,24752.45,75.0,0.0,0.0
2025-05-28,NIFTY,2029-06-28,25000.0,PE,0.0,0.0,0.0,852.5,1012.75,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-07-31,23850.0,CE,1391.8,1393.1,1391.65,1392.3,1392.3,24752.45,825.0,0.0,4.0
2025-05-28,NIFTY,2025-07-31,23800.0,CE,1429.4,1429.4,1429.4,1429.4,1429.4,24752.45,1050.0,0.0,1.0
2025-05-28,NIFTY,2025-07-31,23700.0,CE,1520.05,1534.85,1520.05,1534.85,1554.5,24752.45,750.0,-75.0,3.0
2025-05-28,NIFTY,2025-07-31,23200.0,CE,0.0,0.0,0.0,2021.4,1952.6,24752.45,675.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,24000.0,CE,0.0,0.0,0.0,1346.5,967.4,24752.45,0.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,24650.0,CE,0.0,0.0,0.0,594.75,526.5,24752.45,225.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,24850.0,CE,500.0,501.0,400.0,409.75,409.75,24752.45,1275.0,0.0,18.0
2025-05-28,NIFTY,2025-06-19,25150.0,CE,319.5,336.95,263.65,263.65,263.65,24752.45,525.0,225.0,5.0
2025-05-28,NIFTY,2025-06-19,26250.0,CE,0.0,0.0,0.0,94.25,51.4,24752.45,150.0,0.0,0.0
2025-05-28,NIFTY,2025-06-19,26700.0,CE,25.35,25.35,15.0,15.0,21.05,24752.45,525.0,375.0,8.0
2025-05-28,NIFTY,2025-06-26,20550.0,CE,0.0,0.0,0.0,3650.2,4306.7,24752.45,675.0,0.0,0.0
2025-05-28,NIFTY,2025-06-26,21400.0,CE,3399.85,3470.0,3399.85,3470.0,3461.35,24752.45,1725.0,150.0,4.0
2025-05-28,NIFTY,2025-06-26,22150.0,CE,0.0,0.0,0.0,2829.7,2718.25,24752.45,2025.0,0.0,0.0
2025-05-28,NIFTY,2025-06-26,22600.0,CE,2325.0,2345.0,2272.4,2272.4,2272.4,24752.45,14250.0,6000.0,80.0
2025-05-28,NIFTY,2025-06-26,22700.0,CE,2240.6,2248.2,2160.6,2170.4,2170.4,24752.45,16125.0,4275.0,60.0
2025-05-28,NIFTY,2025-06-26,22900.0,CE,2001.0,2039.95,1977.85,1984.55,1984.55,24752.45,13425.0,2100.0,29.0
2025-05-28,NIFTY,2025-06-26,23200.0,CE,1765.0,1779.4,1697.15,1702.65,1702.65,24752.45,40125.0,29625.0,446.0
2025-05-28,NIFTY,2025-06-26,23800.0,CE,1275.65,1275.65,1178.0,1186.55,1186.55,24752.45,222075.0,54000.0,1026.0
2025-05-28,NIFTY,2025-06-26,24050.0,CE,991.55,991.55,988.7,989.6,989.6,24752.45,1650.0,450.0,10.0
2025-05-28,NIFTY,2025-06-26,24400.0,CE,782.5,849.2,731.4,737.65,737.65,24752.45,84750.0,2550.0,459.0
2025-05-28,NIFTY,2025-06-26,25750.0,CE,169.0,169.0,125.6,133.3,133.3,24752.45,26550.0,3300.0,300.0
2025-05-28,NIFTY,2025-06-26,26200.0,CE,80.85,87.0,60.55,61.9,61.9,24752.45,409500.0,86700.0,6781.0
